contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
NDX251017C17700000,2025-02-28 14:32:09+00:00,17700.0,3745.65,2015.3,2200.0,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD,call
NDX251017C18500000,2025-04-22 15:09:20+00:00,18500.0,1436.28,2564.6,2574.5,0.0,0.0,1.0,1,0.3086383338212967,True,REGULAR,USD,call
NDX251017C18700000,2025-04-09 15:57:44+00:00,18700.0,1028.0,2419.2,2430.6,0.0,0.0,1.0,1,0.30414180438518523,True,REGULAR,USD,call
NDX251017C19000000,2025-04-22 15:09:20+00:00,19000.0,1173.9,2201.4,2210.6,0.0,0.0,1.0,3,0.2954715610408783,True,REGULAR,USD,call
NDX251017C19100000,2025-04-24 13:43:51+00:00,19100.0,1408.09,2131.4,2140.9,0.0,0.0,1.0,13,0.29301039066076273,True,REGULAR,USD,call
NDX251017C19200000,2025-04-23 15:56:15+00:00,19200.0,1329.08,2062.9,2073.2,0.0,0.0,,1,0.29078286815166465,True,REGULAR,USD,call
NDX251017C19400000,2025-04-25 17:01:33+00:00,19400.0,1497.17,1931.0,1939.9,0.0,0.0,1.0,0,0.28624676162719725,True,REGULAR,USD,call
NDX251017C19500000,2025-01-21 19:47:01+00:00,19500.0,3261.3,3125.2,3321.4,0.0,0.0,1.0,0,0.5391166999435426,True,REGULAR,USD,call
NDX251017C19600000,2025-05-01 14:55:41+00:00,19600.0,1739.47,1796.7,1807.2,0.0,0.0,2.0,1,0.28116897350788106,True,REGULAR,USD,call
NDX251017C19700000,2025-04-23 15:54:29+00:00,19700.0,1063.02,1740.0,1750.5,0.0,0.0,,4,0.28018741403341285,True,REGULAR,USD,call
NDX251017C19800000,2025-05-01 16:53:32+00:00,19800.0,1549.4,1670.7,1683.3,0.0,0.0,5.0,4,0.27706559237718587,True,REGULAR,USD,call
NDX251017C19900000,2025-04-25 17:01:33+00:00,19900.0,1218.95,1609.0,1617.5,0.0,0.0,1.0,2,0.27403651462078094,True,REGULAR,USD,call
NDX251017C20000000,2025-05-01 15:03:10+00:00,20000.0,1523.66,1547.0,1554.9,0.0,0.0,4.0,166,0.2714256188702584,True,REGULAR,USD,call
NDX251017C20200000,2025-04-25 16:36:29+00:00,20200.0,1046.6,1427.7,1435.3,0.0,0.0,9.0,90,0.2666904348230362,False,REGULAR,USD,call
NDX251017C20400000,2025-04-17 14:29:34+00:00,20400.0,583.55,1320.0,1328.0,0.0,0.0,12.0,6,0.26345321972846986,False,REGULAR,USD,call
NDX251017C20500000,2025-04-25 17:01:36+00:00,20500.0,919.6,1258.4,1265.3,0.0,0.0,2.0,3,0.2598893744468689,False,REGULAR,USD,call
NDX251017C20600000,2025-04-17 15:31:03+00:00,20600.0,520.34,1201.7,1208.5,0.0,0.0,2.0,2,0.2572048080921173,False,REGULAR,USD,call
NDX251017C20700000,2025-04-25 14:18:06+00:00,20700.0,828.4,1149.0,1155.8,0.0,0.0,2.0,1,0.25506716848850264,False,REGULAR,USD,call
NDX251017C20800000,2025-04-17 14:22:58+00:00,20800.0,471.94,1101.9,1109.0,0.0,0.0,2.0,1,0.25380690048217774,False,REGULAR,USD,call
NDX251017C20900000,2025-04-22 13:43:19+00:00,20900.0,396.8,1051.8,1058.2,0.0,0.0,2.0,2,0.25160488850593565,False,REGULAR,USD,call
NDX251017C21000000,2025-04-24 16:02:53+00:00,21000.0,638.9,997.9,1004.0,0.0,0.0,1.0,2,0.24855983686447145,False,REGULAR,USD,call
NDX251017C21100000,2025-04-25 14:17:04+00:00,21100.0,659.08,952.7,958.8,0.0,0.0,2.0,1,0.2469629251909256,False,REGULAR,USD,call
NDX251017C21200000,2025-04-28 19:25:53+00:00,21200.0,634.0,905.6,912.6,0.0,0.0,2.0,11,0.24496261331558228,False,REGULAR,USD,call
NDX251017C21300000,2025-04-25 14:18:28+00:00,21300.0,592.01,860.1,865.4,0.0,0.0,2.0,1,0.24254984142303465,False,REGULAR,USD,call
NDX251017C21400000,2025-01-15 15:35:00+00:00,21400.0,1726.46,2202.7,2218.2,0.0,0.0,,18,0.49856496618270874,False,REGULAR,USD,call
NDX251017C21500000,2025-04-17 14:25:47+00:00,21500.0,288.65,758.3,782.1,0.0,0.0,2.0,2,0.23914096666812895,False,REGULAR,USD,call
NDX251017C21600000,2025-02-28 20:39:03+00:00,21600.0,1174.97,316.0,325.9,0.0,0.0,1.0,1,0.15245665285587318,False,REGULAR,USD,call
NDX251017C21700000,2025-04-23 15:07:14+00:00,21700.0,400.0,686.3,691.8,0.0,0.0,15.0,15,0.23342136215209958,False,REGULAR,USD,call
NDX251017C21800000,2025-03-04 15:02:38+00:00,21800.0,897.0,0.0,0.0,0.0,0.0,,1,0.015634843750000002,False,REGULAR,USD,call
NDX251017C21900000,2025-03-04 15:02:38+00:00,21900.0,855.64,0.0,0.0,0.0,0.0,1.0,2,0.015634843750000002,False,REGULAR,USD,call
NDX251017C22000000,2025-04-30 13:44:10+00:00,22000.0,321.4,573.0,579.0,0.0,0.0,4.0,10,0.22740039956569671,False,REGULAR,USD,call
NDX251017C22200000,2024-12-02 14:30:38+00:00,22200.0,1287.1,1181.2,1196.2,0.0,0.0,,1,0.3595106278276443,False,REGULAR,USD,call
NDX251017C22300000,2025-04-07 17:46:57+00:00,22300.0,142.0,472.8,477.7,0.0,0.0,,0,0.22141758357048033,False,REGULAR,USD,call
NDX251017C22500000,2025-03-28 17:13:33+00:00,22500.0,242.49,0.0,0.0,0.0,0.0,1.0,0,0.0312596875,False,REGULAR,USD,call
NDX251017C22600000,2025-04-29 16:31:20+00:00,22600.0,254.8,386.2,391.5,0.0,0.0,2.0,21,0.2163216758203506,False,REGULAR,USD,call
NDX251017C22700000,2025-04-07 14:17:02+00:00,22700.0,121.6,359.3,363.9,0.0,0.0,,16,0.21432660910129545,False,REGULAR,USD,call
NDX251017C22900000,2024-12-13 16:26:39+00:00,22900.0,1355.0,861.0,874.5,0.0,0.0,1.0,1,0.334454993071556,False,REGULAR,USD,call
NDX251017C23000000,2025-03-28 17:13:33+00:00,23000.0,162.25,0.0,0.0,0.0,0.0,1.0,0,0.0312596875,False,REGULAR,USD,call
NDX251017P10000000,2025-04-30 13:39:08+00:00,10000.0,48.6,34.8,37.1,0.0,0.0,1.0,6,0.5031559084320069,False,REGULAR,USD,put
NDX251017P10500000,2025-04-24 15:28:28+00:00,10500.0,43.89,41.5,43.9,-11.91,-21.344086,1.0,22,0.4865392533111573,False,REGULAR,USD,put
NDX251017P11000000,2025-04-28 16:20:03+00:00,11000.0,63.75,48.7,51.1,0.0,0.0,4.0,6,0.4670387158966065,False,REGULAR,USD,put
NDX251017P11500000,2025-04-07 14:11:30+00:00,11500.0,170.0,57.7,60.2,0.0,0.0,,3,0.44921472116470335,False,REGULAR,USD,put
NDX251017P12000000,2025-04-28 16:20:03+00:00,12000.0,88.56,67.6,70.2,0.0,0.0,2.0,32,0.431230510749817,False,REGULAR,USD,put
