contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
SPX251017C04300000,2025-04-08 17:20:54+00:00,4300.0,976.45,1475.0,1479.4,0.0,0.0,7.0,8,0.3776307354736328,True,REGULAR,USD,call
SPX251017C04375000,2024-11-07 19:23:21+00:00,4375.0,1776.17,1834.0,1866.7,0.0,0.0,,1,0.7939397437286376,True,REGULAR,USD,call
SPX251017C04400000,2025-04-23 18:55:17+00:00,4400.0,1124.76,1378.9,1384.6,0.0,0.0,2.0,3,0.3616530357551574,True,REGULAR,USD,call
SPX251017C04425000,2024-11-07 19:23:21+00:00,4425.0,1730.92,1788.1,1820.7,0.0,0.0,,1,0.7796061620903015,True,REGULAR,USD,call
SPX251017C04450000,2024-10-28 17:16:27+00:00,4450.0,1593.81,1765.2,1797.8,0.0,0.0,,1,0.7725242474365235,True,REGULAR,USD,call
SPX251017C04475000,2025-04-15 18:31:03+00:00,4475.0,1083.61,1309.6,1316.5,0.0,0.0,2.0,2,0.3530814967155457,True,REGULAR,USD,call
SPX251017C04500000,2025-05-02 12:06:41+00:00,4500.0,1243.95,1287.7,1293.2,-11.76001,-0.9365228,1.0,62,0.3493831847000122,True,REGULAR,USD,call
SPX251017C04525000,2024-10-28 17:10:22+00:00,4525.0,1530.77,1696.6,1729.3,0.0,0.0,,27,0.7514768657493591,True,REGULAR,USD,call
SPX251017C04550000,2025-04-17 17:00:54+00:00,4550.0,952.58,1246.3,1250.8,0.0,0.0,1.0,24,0.3467091086578369,True,REGULAR,USD,call
SPX251017C04575000,2024-10-28 17:05:38+00:00,4575.0,1485.4,1651.1,1683.8,0.0,0.0,,1,0.737658263092041,True,REGULAR,USD,call
SPX251017C04600000,2025-04-24 18:25:26+00:00,4600.0,1029.36,1197.5,1203.1,0.0,0.0,17.0,14,0.3376931618309021,True,REGULAR,USD,call
SPX251017C04650000,2025-03-10 19:10:26+00:00,4650.0,1105.83,935.6,943.4,0.0,0.0,12.0,22,1.0000000000000003e-05,True,REGULAR,USD,call
SPX251017C04700000,2025-04-30 15:03:22+00:00,4700.0,958.93,1109.4,1114.0,0.0,0.0,1.0,34,0.3260508222007751,True,REGULAR,USD,call
SPX251017C04725000,2025-04-09 18:36:48+00:00,4725.0,878.1,1085.5,1092.6,0.0,0.0,1.0,59,0.3238669298553466,True,REGULAR,USD,call
SPX251017C04750000,2025-03-19 15:20:36+00:00,4750.0,1059.16,805.8,810.8,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,call
SPX251017C04775000,2025-03-05 14:44:33+00:00,4775.0,1193.61,667.9,683.4,0.0,0.0,1.0,39,1.0000000000000003e-05,True,REGULAR,USD,call
SPX251017C04800000,2025-05-02 13:48:36+00:00,4800.0,1006.14,1021.5,1026.9,20.549988,2.0850441,16.0,34,0.31529539081573477,True,REGULAR,USD,call
SPX251017C04825000,2025-04-07 19:52:34+00:00,4825.0,572.7,1002.2,1008.0,0.0,0.0,16.0,17,0.315150433769226,True,REGULAR,USD,call
SPX251017C04850000,2025-04-03 19:28:33+00:00,4850.0,773.78,982.2,986.5,0.0,0.0,16.0,7,0.3124038792037963,True,REGULAR,USD,call
SPX251017C04875000,2025-04-04 16:38:04+00:00,4875.0,593.0,957.2,964.9,0.0,0.0,2.0,3,0.309483757648468,True,REGULAR,USD,call
SPX251017C04900000,2025-05-01 16:18:36+00:00,4900.0,891.62,937.1,943.1,0.0,0.0,6.0,17,0.30630423927307127,True,REGULAR,USD,call
SPX251017C04925000,2024-10-28 17:12:29+00:00,4925.0,1182.11,1337.5,1370.1,0.0,0.0,,6,0.6450917449188233,True,REGULAR,USD,call
SPX251017C04950000,2025-04-15 17:03:19+00:00,4950.0,707.85,895.0,898.5,0.0,0.0,1.0,2,0.2988494416904449,True,REGULAR,USD,call
SPX251017C04975000,2025-04-04 15:15:46+00:00,4975.0,565.0,873.3,876.9,0.0,0.0,2.0,1,0.2956441743659973,True,REGULAR,USD,call
SPX251017C05000000,2025-05-02 15:14:06+00:00,5000.0,853.2,853.1,856.7,29.140015,3.5361521,3.0,10519,0.2935632778167724,True,REGULAR,USD,call
SPX251017C05025000,2025-04-09 14:14:11+00:00,5025.0,426.98,833.1,836.4,0.0,0.0,1.0,58,0.2912878336524963,True,REGULAR,USD,call
SPX251017C05050000,2025-04-24 13:30:02+00:00,5050.0,599.16,812.3,815.5,0.0,0.0,1.0,27,0.2884087196826933,True,REGULAR,USD,call
SPX251017C05070000,2025-04-21 17:38:46+00:00,5070.0,423.43,796.3,799.5,0.0,0.0,,93,0.2866320421981811,True,REGULAR,USD,call
SPX251017C05075000,2025-04-07 19:52:34+00:00,5075.0,414.8,791.1,794.3,0.0,0.0,11.0,8,0.28519391571044916,True,REGULAR,USD,call
SPX251017C05090000,2025-04-21 17:45:03+00:00,5090.0,409.21,783.5,786.8,0.0,0.0,,1,0.28745982322692865,True,REGULAR,USD,call
SPX251017C05100000,2025-05-01 19:16:56+00:00,5100.0,741.15,773.4,776.9,0.0,0.0,2.0,72,0.2849631288337706,True,REGULAR,USD,call
SPX251017C05120000,2025-04-21 14:57:10+00:00,5120.0,418.0,755.2,758.5,0.0,0.0,,1,0.2810836205101012,True,REGULAR,USD,call
SPX251017C05125000,2025-04-21 17:09:49+00:00,5125.0,390.13,752.6,758.3,0.0,0.0,,3,0.28361083217620836,True,REGULAR,USD,call
SPX251017C05130000,2025-04-21 17:45:25+00:00,5130.0,385.32,746.8,750.4,0.0,0.0,,4,0.2800078866386413,True,REGULAR,USD,call
SPX251017C05150000,2025-04-28 14:01:45+00:00,5150.0,612.0,732.0,735.3,0.0,0.0,1.0,617,0.27866894128799435,True,REGULAR,USD,call
SPX251017C05170000,2025-04-24 17:50:02+00:00,5170.0,571.46,716.1,719.8,0.0,0.0,,2,0.27693708604812617,True,REGULAR,USD,call
SPX251017C05175000,2025-04-24 17:44:47+00:00,5175.0,566.16,712.4,715.8,0.0,0.0,30.0,161,0.27639540445327754,True,REGULAR,USD,call
SPX251017C05180000,2025-04-24 17:47:58+00:00,5180.0,564.95,709.0,712.5,0.0,0.0,,4,0.27638968246459955,True,REGULAR,USD,call
SPX251017C05190000,2025-04-24 17:52:58+00:00,5190.0,557.41,701.6,704.9,0.0,0.0,,23,0.2755905113792419,True,REGULAR,USD,call
SPX251017C05200000,2025-05-02 15:14:35+00:00,5200.0,692.87,693.8,697.2,25.400024,3.8054183,7.0,496,0.27469406648635863,True,REGULAR,USD,call
SPX251017C05210000,2025-04-28 17:35:01+00:00,5210.0,541.97,684.3,687.8,0.0,0.0,2.0,6,0.2724853788566589,True,REGULAR,USD,call
SPX251017C05220000,2025-04-24 17:35:06+00:00,5220.0,534.83,677.6,683.2,0.0,0.0,,29,0.27390252471923826,True,REGULAR,USD,call
SPX251017C05225000,2025-04-24 18:13:59+00:00,5225.0,537.33,675.9,679.6,0.0,0.0,53.0,43,0.27361451795578007,True,REGULAR,USD,call
SPX251017C05230000,2025-04-23 16:56:50+00:00,5230.0,488.47,670.5,674.3,0.0,0.0,,6,0.2720409710693359,True,REGULAR,USD,call
SPX251017C05250000,2025-04-24 17:22:05+00:00,5250.0,511.72,653.8,657.2,0.0,0.0,6.0,463,0.26880995479583736,True,REGULAR,USD,call
SPX251017C05260000,2025-04-24 14:16:00+00:00,5260.0,473.17,648.3,652.0,0.0,0.0,,82,0.2696606237792969,True,REGULAR,USD,call
SPX251017C05275000,2025-04-28 14:01:45+00:00,5275.0,520.45,635.8,639.3,0.0,0.0,1.0,4,0.2672592958641052,True,REGULAR,USD,call
SPX251017C05280000,2025-04-30 13:43:12+00:00,5280.0,481.75,631.3,636.9,0.0,0.0,13.0,4,0.2677990701293945,True,REGULAR,USD,call
SPX251017C05290000,2025-04-30 13:43:12+00:00,5290.0,474.95,622.2,625.8,0.0,0.0,13.0,18,0.2642419005012512,True,REGULAR,USD,call
SPX251017C05300000,2025-05-02 15:10:25+00:00,5300.0,615.9,615.8,619.2,25.660034,4.34739,10.0,326,0.26396724504470825,True,REGULAR,USD,call
SPX251017C05310000,2025-04-23 16:57:59+00:00,5310.0,439.58,609.2,612.7,0.0,0.0,,4,0.2637383654975891,True,REGULAR,USD,call
SPX251017C05325000,2025-04-30 15:20:27+00:00,5325.0,484.43,598.9,602.6,0.0,0.0,26.0,360,0.2630917807769776,True,REGULAR,USD,call
SPX251017C05330000,2025-04-21 14:56:18+00:00,5330.0,299.16,594.4,597.1,0.0,0.0,,1,0.2613322692584992,True,REGULAR,USD,call
SPX251017C05350000,2025-04-30 15:13:00+00:00,5350.0,467.39,579.3,583.0,0.0,0.0,34.0,171,0.2599237063789368,True,REGULAR,USD,call
SPX251017C05370000,2025-04-28 19:08:31+00:00,5370.0,454.23,563.9,569.2,0.0,0.0,2.0,4,0.25863625892639164,True,REGULAR,USD,call
SPX251017C05375000,2025-04-29 19:31:29+00:00,5375.0,484.24,561.6,565.0,0.0,0.0,2.0,67,0.25777033130645755,True,REGULAR,USD,call
SPX251017C05390000,2025-04-28 15:05:37+00:00,5390.0,445.62,548.9,552.5,0.0,0.0,4.0,4,0.25522309267997745,True,REGULAR,USD,call
SPX251017C05400000,2025-05-01 18:16:05+00:00,5400.0,519.68,542.7,546.5,0.0,0.0,10.0,1460,0.2551344018554688,True,REGULAR,USD,call
SPX251017C05420000,2025-04-28 14:11:05+00:00,5420.0,428.79,525.8,529.1,0.0,0.0,44.0,23,0.2511318707752228,True,REGULAR,USD,call
SPX251017C05425000,2025-04-28 14:13:15+00:00,5425.0,423.21,526.0,529.1,0.0,0.0,20.0,98,0.25313170581817634,True,REGULAR,USD,call
SPX251017C05430000,2025-04-29 14:15:12+00:00,5430.0,427.92,519.8,522.9,0.0,0.0,2.0,185,0.2508362346935271,True,REGULAR,USD,call
SPX251017C05440000,2025-04-28 14:27:51+00:00,5440.0,417.1,512.4,515.5,0.0,0.0,1.0,2,0.24968802229881282,True,REGULAR,USD,call
SPX251017C05450000,2025-04-30 15:33:34+00:00,5450.0,402.64,504.2,507.4,0.0,0.0,2.0,580,0.2480391358947754,True,REGULAR,USD,call
SPX251017C05460000,2025-04-24 14:20:54+00:00,5460.0,353.01,498.1,501.2,0.0,0.0,,3,0.24767102128982546,True,REGULAR,USD,call
SPX251017C05470000,2025-04-28 19:42:31+00:00,5470.0,394.49,492.3,496.0,0.0,0.0,2.0,2,0.24795712072372433,True,REGULAR,USD,call
SPX251017C05475000,2025-04-25 14:55:49+00:00,5475.0,371.72,488.2,491.8,0.0,0.0,2.0,62,0.24700154861450196,True,REGULAR,USD,call
SPX251017C05500000,2025-05-02 15:14:06+00:00,5500.0,469.65,470.0,473.3,22.179993,4.956755,3.0,711,0.2438430108642578,True,REGULAR,USD,call
SPX251017C05510000,2025-05-01 20:02:00+00:00,5510.0,412.98,463.0,466.5,0.0,0.0,20.0,11,0.24294656597137448,True,REGULAR,USD,call
SPX251017C05520000,2025-05-01 20:02:00+00:00,5520.0,406.38,457.2,459.9,0.0,0.0,20.0,16,0.24215979252815248,True,REGULAR,USD,call
SPX251017C05525000,2025-04-25 16:44:33+00:00,5525.0,349.47,453.2,456.9,0.0,0.0,2.0,110,0.24195856925964357,True,REGULAR,USD,call
SPX251017C05530000,2025-05-01 14:03:12+00:00,5530.0,417.91,449.2,452.1,0.0,0.0,1.0,7,0.24054523805618286,True,REGULAR,USD,call
SPX251017C05540000,2025-04-23 17:24:17+00:00,5540.0,302.5,443.4,446.2,0.0,0.0,,6,0.2401790307807922,True,REGULAR,USD,call
SPX251017C05550000,2025-05-01 14:11:18+00:00,5550.0,401.9,435.2,438.1,0.0,0.0,1.0,104,0.23832129179000852,True,REGULAR,USD,call
SPX251017C05560000,2025-04-30 14:44:52+00:00,5560.0,322.85,428.4,431.7,0.0,0.0,14.0,13,0.23757171127319332,True,REGULAR,USD,call
SPX251017C05570000,2025-05-02 14:39:40+00:00,5570.0,423.3,422.8,426.6,31.589996,8.064638,2.0,25,0.2376584947681427,True,REGULAR,USD,call
SPX251017C05575000,2025-04-29 19:29:12+00:00,5575.0,351.62,419.5,423.3,0.0,0.0,110.0,153,0.23719406002044674,True,REGULAR,USD,call
SPX251017C05580000,2025-04-29 19:23:11+00:00,5580.0,349.83,416.6,420.0,0.0,0.0,8.0,63,0.23672390328407283,True,REGULAR,USD,call
SPX251017C05590000,2025-04-29 19:20:55+00:00,5590.0,343.0,408.4,411.9,0.0,0.0,4.0,7,0.23477556613922118,True,REGULAR,USD,call
SPX251017C05600000,2025-05-02 13:48:36+00:00,5600.0,390.19,401.6,404.8,9.880005,2.597882,18.0,3731,0.23346332340240478,True,REGULAR,USD,call
SPX251017C05610000,2025-04-29 19:32:01+00:00,5610.0,330.38,393.9,398.6,0.0,0.0,8.0,12,0.23271851120948794,True,REGULAR,USD,call
SPX251017C05625000,2025-05-01 17:41:54+00:00,5625.0,358.8,386.2,389.1,0.0,0.0,2.0,284,0.23142057344436648,True,REGULAR,USD,call
SPX251017C05650000,2025-05-01 17:41:54+00:00,5650.0,367.0,370.6,373.5,23.799988,6.934728,601.0,928,0.2292757813549042,True,REGULAR,USD,call
SPX251017C05675000,2025-05-01 19:23:32+00:00,5675.0,333.86,354.4,358.0,0.0,0.0,6.0,530,0.22702799346923824,True,REGULAR,USD,call
SPX251017C05700000,2025-05-02 15:14:35+00:00,5700.0,337.66,338.6,341.0,16.73999,5.21625,13.0,1845,0.2236367615127563,False,REGULAR,USD,call
SPX251017C05725000,2025-05-02 13:16:06+00:00,5725.0,321.7,323.7,325.7,88.83002,38.145756,7.0,2046,0.2211724917221069,False,REGULAR,USD,call
SPX251017C05750000,2025-05-01 17:47:15+00:00,5750.0,283.14,306.7,308.7,0.0,0.0,658.0,5392,0.21742840379714964,False,REGULAR,USD,call
SPX251017C05775000,2025-05-01 18:28:36+00:00,5775.0,273.9,294.2,295.9,0.0,0.0,1.0,1077,0.21621629586219782,False,REGULAR,USD,call
SPX251017C05800000,2025-05-02 14:35:02+00:00,5800.0,273.38,278.3,280.1,15.279999,5.9201856,264.0,6504,0.2128698861503601,False,REGULAR,USD,call
SPX251017C05825000,2025-05-01 19:23:32+00:00,5825.0,246.71,264.4,266.6,0.0,0.0,3.0,3445,0.2108175995445251,False,REGULAR,USD,call
SPX251017C05850000,2025-05-01 13:44:34+00:00,5850.0,244.57,248.8,250.7,18.070007,7.977928,2.0,4149,0.20699817210197444,False,REGULAR,USD,call
SPX251017C05875000,2025-05-02 15:05:25+00:00,5875.0,235.5,236.2,238.3,17.5,8.027523,108.0,1452,0.20525010456085202,False,REGULAR,USD,call
SPX251017C05900000,2025-05-02 14:50:11+00:00,5900.0,220.9,222.5,224.4,11.5099945,5.4969172,22.0,2354,0.20230423405647277,False,REGULAR,USD,call
SPX251017C05925000,2025-05-01 16:29:27+00:00,5925.0,191.32,209.0,210.8,0.0,0.0,1085.0,2157,0.19932593894958497,False,REGULAR,USD,call
SPX251017C05950000,2025-05-01 18:28:53+00:00,5950.0,181.7,197.7,199.6,0.0,0.0,2.0,1038,0.19771615280151367,False,REGULAR,USD,call
SPX251017C05975000,2025-05-01 18:51:39+00:00,5975.0,171.77,183.7,185.8,0.0,0.0,93.0,324,0.1941227439117432,False,REGULAR,USD,call
SPX251017C06000000,2025-05-02 15:04:55+00:00,6000.0,172.4,173.4,175.4,13.099991,8.223472,6.0,7156,0.1925844826221466,False,REGULAR,USD,call
SPX251017C06025000,2025-05-01 16:02:58+00:00,6025.0,146.5,160.7,162.8,0.0,0.0,5.0,269,0.18928575614929202,False,REGULAR,USD,call
SPX251017C06050000,2025-05-02 13:43:22+00:00,6050.0,148.93,149.8,151.6,9.859985,7.089944,11.0,1506,0.18668415863037108,False,REGULAR,USD,call
SPX251017C06075000,2025-05-02 14:57:25+00:00,6075.0,139.18,138.9,141.0,8.369995,6.3985896,26.0,1267,0.18423324014663695,False,REGULAR,USD,call
SPX251017C06100000,2025-05-02 15:35:43+00:00,6100.0,127.02,130.2,131.8,7.709999,6.4621563,206.0,6392,0.18252045820236204,False,REGULAR,USD,call
SPX251017C06125000,2025-05-02 14:57:25+00:00,6125.0,119.43,119.7,121.4,9.529999,8.671518,13.0,2593,0.17964515889167784,False,REGULAR,USD,call
SPX251017C06150000,2025-05-02 15:43:41+00:00,6150.0,111.26,110.4,112.1,15.330002,15.980405,12.0,2890,0.17728579222679136,False,REGULAR,USD,call
SPX251017C06175000,2025-05-02 15:45:45+00:00,6175.0,102.7,101.7,103.4,35.0,51.698673,5.0,368,0.17508378025054933,False,REGULAR,USD,call
SPX251017C06200000,2025-05-02 15:45:45+00:00,6200.0,94.3,93.8,95.3,8.639999,10.086387,1.0,4411,0.17305056694030763,False,REGULAR,USD,call
SPX251017C06225000,2025-05-02 14:01:12+00:00,6225.0,81.36,86.3,87.9,17.96,28.328074,4.0,359,0.17128247243881226,False,REGULAR,USD,call
SPX251017C06250000,2025-04-30 19:46:11+00:00,6250.0,76.08,78.0,79.5,23.080002,43.547173,1.0,4460,0.16834137025833135,False,REGULAR,USD,call
SPX251017C06275000,2025-05-01 18:17:28+00:00,6275.0,65.89,71.2,72.9,0.0,0.0,3053.0,7928,0.16660570035934455,False,REGULAR,USD,call
SPX251017C06300000,2025-05-02 13:31:31+00:00,6300.0,64.0,65.1,66.2,5.799999,9.965634,7.0,3379,0.16444469596862793,False,REGULAR,USD,call
SPX251017C06325000,2025-05-02 13:52:58+00:00,6325.0,59.5,58.7,60.2,6.9300003,13.182424,6.0,1358,0.16258886430740357,False,REGULAR,USD,call
SPX251017C06350000,2025-05-02 13:31:09+00:00,6350.0,49.47,53.8,55.1,1.670002,3.4937282,7.0,887,0.16128234355926513,False,REGULAR,USD,call
SPX251017C06375000,2025-04-29 17:18:41+00:00,6375.0,30.41,48.6,49.9,0.0,0.0,4.0,234,0.15955048831939694,False,REGULAR,USD,call
SPX251017C06400000,2025-05-02 15:18:29+00:00,6400.0,44.7,44.0,45.2,9.700001,27.714287,15.0,4677,0.15800364404678346,False,REGULAR,USD,call
SPX251017C06425000,2025-05-02 13:35:50+00:00,6425.0,38.1,39.6,40.9,2.4099998,6.7525916,1.0,932,0.1565617028999329,False,REGULAR,USD,call
SPX251017C06450000,2025-05-02 15:26:11+00:00,6450.0,35.0,35.8,36.6,4.0,12.903226,10.0,317,0.15475927646636967,False,REGULAR,USD,call
SPX251017C06475000,2025-04-25 13:54:18+00:00,6475.0,19.5,31.9,33.2,0.0,0.0,1.0,776,0.1537216891860962,False,REGULAR,USD,call
SPX251017C06500000,2025-05-02 14:17:08+00:00,6500.0,28.48,29.0,30.0,9.76,52.136753,49.0,6210,0.15263069667816165,False,REGULAR,USD,call
SPX251017C06550000,2025-05-01 14:04:27+00:00,6550.0,19.5,23.2,24.2,0.0,0.0,1.0,1557,0.1503037546157837,False,REGULAR,USD,call
SPX251017C06600000,2025-05-02 14:39:40+00:00,6600.0,18.83,18.9,19.8,7.0299997,59.57627,7.0,2429,0.14889996006011963,False,REGULAR,USD,call
SPX251017C06650000,2025-05-01 18:29:14+00:00,6650.0,13.8,15.4,16.2,0.0,0.0,4.0,905,0.14777463562011722,False,REGULAR,USD,call
SPX251017C06700000,2025-05-01 19:56:23+00:00,6700.0,10.2,12.5,13.3,0.0,0.0,154.0,11017,0.1469811865234375,False,REGULAR,USD,call
SPX251017C06750000,2025-05-02 14:11:07+00:00,6750.0,10.4,10.2,11.0,2.0,23.809525,1.0,3040,0.14657683265686036,False,REGULAR,USD,call
SPX251017C06800000,2025-04-30 20:09:00+00:00,6800.0,6.3,8.4,9.1,0.0,0.0,7.0,1047,0.14630599185943605,False,REGULAR,USD,call
SPX251017C06850000,2025-05-01 16:16:09+00:00,6850.0,6.5,6.9,7.5,0.0,0.0,19.0,164,0.146042780380249,False,REGULAR,USD,call
SPX251017C06900000,2025-05-02 14:41:18+00:00,6900.0,6.4,5.8,6.4,1.0500002,19.626171,2.0,5347,0.14672178970336913,False,REGULAR,USD,call
SPX251017C06950000,2025-05-01 19:50:07+00:00,6950.0,5.1,4.9,5.5,0.5999999,13.333332,1.0,221,0.14756864402771,False,REGULAR,USD,call
SPX251017C07000000,2025-05-01 15:29:50+00:00,7000.0,4.23,4.1,4.7,0.24000001,6.0150375,20.0,11028,0.1482857999420166,False,REGULAR,USD,call
SPX251017C07100000,2025-04-24 17:00:45+00:00,7100.0,2.52,3.0,3.5,0.0,0.0,1.0,528,0.15013972427368166,False,REGULAR,USD,call
SPX251017C07200000,2025-04-25 13:52:33+00:00,7200.0,1.79,2.25,2.65,0.0,0.0,30.0,609,0.15227593338012696,False,REGULAR,USD,call
SPX251017C07300000,2025-04-25 13:52:33+00:00,7300.0,1.39,1.65,2.05,0.0,0.0,30.0,406,0.15473257385253908,False,REGULAR,USD,call
SPX251017C07400000,2025-05-01 15:00:05+00:00,7400.0,1.41,1.25,1.65,0.0,0.0,1.0,418,0.15779955978393556,False,REGULAR,USD,call
SPX251017C07600000,2025-05-01 15:29:50+00:00,7600.0,0.93,0.75,1.15,-0.060000002,-6.060606,20.0,697,0.16477275665283203,False,REGULAR,USD,call
SPX251017C07800000,2025-05-01 15:00:05+00:00,7800.0,0.71,0.5,0.85,0.0,0.0,1.0,174,0.17212741943359378,False,REGULAR,USD,call
SPX251017C08000000,2025-04-21 16:31:21+00:00,8000.0,0.52,0.3,0.65,0.0,0.0,1.0,27,0.17945156494140624,False,REGULAR,USD,call
SPX251017C08200000,2025-04-24 18:53:01+00:00,8200.0,0.55,0.2,0.55,0.0,0.0,2.0,91,0.18799640136718748,False,REGULAR,USD,call
SPX251017C08400000,2025-04-23 19:51:58+00:00,8400.0,0.28,0.0,0.5,0.0,0.0,378.0,192,0.19727365234375,False,REGULAR,USD,call
SPX251017C08600000,2025-04-28 19:50:34+00:00,8600.0,0.23,0.1,0.4,0.0,0.0,6.0,18,0.20374331420898437,False,REGULAR,USD,call
SPX251017C08800000,2025-04-30 14:23:23+00:00,8800.0,0.28,0.05,0.35,0.0,0.0,6.0,416,0.21143366699218746,False,REGULAR,USD,call
SPX251017C09000000,2024-11-12 15:41:59+00:00,9000.0,0.75,0.15,0.8,0.0,0.0,1.0,19,0.2381667980957031,False,REGULAR,USD,call
SPX251017C09200000,2025-04-04 16:36:20+00:00,9200.0,0.15,0.0,0.3,0.0,0.0,1.0,8,0.22779092529296874,False,REGULAR,USD,call
SPX251017C09400000,2025-03-24 14:27:23+00:00,9400.0,0.05,0.1,0.45,0.0,0.0,1.0,6,0.245124736328125,False,REGULAR,USD,call
SPX251017C09800000,2025-04-09 17:02:57+00:00,9800.0,0.53,0.0,0.2,0.0,0.0,,21,0.24658956542968752,False,REGULAR,USD,call
SPX251017C10000000,2025-04-07 19:55:05+00:00,10000.0,0.36,0.0,0.2,0.0,0.0,5.0,6,0.25489026367187506,False,REGULAR,USD,call
SPX251017C10400000,2025-02-21 17:10:04+00:00,10400.0,0.05,0.0,0.15,0.0,0.0,5.0,5,0.2651440673828125,False,REGULAR,USD,call
SPX251017C11000000,2025-04-04 13:30:45+00:00,11000.0,0.5,0.0,0.25,0.0,0.0,4.0,4,0.29834686035156244,False,REGULAR,USD,call
SPX251017C12000000,2025-03-03 15:39:46+00:00,12000.0,0.05,0.0,0.9,0.0,0.0,1.0,11,0.3700624517822265,False,REGULAR,USD,call
SPX251017P00200000,2025-04-11 15:32:19+00:00,200.0,0.03,0.0,0.05,0.0,0.0,4.0,212,1.3359408203124996,False,REGULAR,USD,put
SPX251017P00400000,2025-04-29 20:03:20+00:00,400.0,0.05,0.0,0.1,0.0,0.0,11.0,526,1.0976607617187502,False,REGULAR,USD,put
SPX251017P00600000,2025-04-30 17:37:15+00:00,600.0,0.08,0.0,0.15,0.0,0.0,5.0,763,0.9531254687499999,False,REGULAR,USD,put
SPX251017P00800000,2025-05-01 20:01:53+00:00,800.0,0.2,0.1,0.25,0.0,0.0,1.0,1910,0.8818371191406249,False,REGULAR,USD,put
SPX251017P01000000,2025-05-01 20:12:03+00:00,1000.0,0.45,0.3,0.45,0.0,0.0,20.0,3212,0.8300798242187499,False,REGULAR,USD,put
SPX251017P01200000,2025-05-01 18:19:31+00:00,1200.0,0.86,0.55,0.85,0.0,0.0,27.0,3943,0.7851583984375,False,REGULAR,USD,put
SPX251017P01400000,2025-04-30 17:45:00+00:00,1400.0,1.6,1.0,1.3,0.0,0.0,6.0,1658,0.7428004235839842,False,REGULAR,USD,put
SPX251017P01600000,2025-04-30 17:37:15+00:00,1600.0,2.25,1.6,1.9,0.0,0.0,10.0,1965,0.7033721069335939,False,REGULAR,USD,put
SPX251017P01800000,2025-04-30 17:45:00+00:00,1800.0,3.35,2.35,2.7,0.0,0.0,9.0,1825,0.6664462066650394,False,REGULAR,USD,put
