contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
NDXP260331C23200000,2025-04-15 14:23:21+00:00,23200.0,416.9,739.9,770.8,0.0,0.0,2.0,5,0.2332840344238281,False,REGULAR,USD,call
NDXP260331C23300000,2025-04-09 14:34:08+00:00,23300.0,237.8,705.4,735.2,0.0,0.0,,5,0.2313247301340103,False,REGULAR,USD,call
NDXP260331C23400000,2025-04-09 17:52:37+00:00,23400.0,346.0,678.1,708.8,0.0,0.0,,4,0.23063475366592406,False,REGULAR,USD,call
NDXP260331C23500000,2025-04-09 13:59:47+00:00,23500.0,202.0,649.0,679.2,0.0,0.0,,9,0.2293458757162094,False,REGULAR,USD,call
NDXP260331C23600000,2025-04-09 17:52:37+00:00,23600.0,312.0,620.2,650.5,0.0,0.0,1.0,4,0.2280772631430626,False,REGULAR,USD,call
NDXP260331C23700000,2025-04-08 15:53:09+00:00,23700.0,200.0,593.3,622.5,0.0,0.0,6.0,5,0.22679863708972928,False,REGULAR,USD,call
NDXP260331C23800000,2025-04-10 16:22:47+00:00,23800.0,232.1,565.7,599.2,0.0,0.0,,3,0.22615753594160082,False,REGULAR,USD,call
NDXP260331C23900000,2025-04-10 16:22:48+00:00,23900.0,229.3,538.6,568.0,0.0,0.0,,5,0.22411240182161327,False,REGULAR,USD,call
NDXP260331C24000000,2025-04-25 17:15:21+00:00,24000.0,367.7,515.0,545.2,0.0,0.0,1.0,10,0.22332181371927257,False,REGULAR,USD,call
NDXP260331C24100000,2025-04-25 17:15:21+00:00,24100.0,353.15,490.0,523.0,0.0,0.0,1.0,15,0.22252288105010987,False,REGULAR,USD,call
NDXP260331C24200000,2025-04-10 13:31:41+00:00,24200.0,230.8,468.6,497.0,0.0,0.0,1.0,5,0.22095362565517424,False,REGULAR,USD,call
NDXP260331C24300000,2025-04-16 18:01:09+00:00,24300.0,177.8,445.7,474.4,0.0,0.0,2.0,9,0.21984427510023113,False,REGULAR,USD,call
NDXP260331C24400000,2025-04-16 18:01:09+00:00,24400.0,168.9,425.6,457.6,0.0,0.0,2.0,3,0.21965497264146805,False,REGULAR,USD,call
NDXP260331C24500000,2025-04-16 18:01:09+00:00,24500.0,160.3,402.2,432.2,0.0,0.0,2.0,12,0.21779651840209957,False,REGULAR,USD,call
NDXP260331C24600000,2025-04-16 18:01:09+00:00,24600.0,152.1,385.5,409.8,0.0,0.0,2.0,11,0.21634170278072357,False,REGULAR,USD,call
NDXP260331C24700000,2025-04-14 16:23:50+00:00,24700.0,190.0,366.7,390.5,0.0,0.0,1.0,5,0.21533892426490786,False,REGULAR,USD,call
