contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
SPXW250523C05020000,2025-04-15 15:30:06+00:00,5020.0,481.4,667.2,679.5,0.0,0.0,2.0,6,0.3119728227233886,True,REGULAR,USD,call
SPXW250523C05025000,2025-04-09 15:25:50+00:00,5025.0,271.12,664.0,674.6,0.0,0.0,,4,0.31069109725952143,True,REGULAR,USD,call
SPXW250523C05030000,2025-04-07 19:46:23+00:00,5030.0,268.6,656.0,669.4,0.0,0.0,,9,0.30724264541625973,True,REGULAR,USD,call
SPXW250523C05040000,2025-04-25 16:34:21+00:00,5040.0,500.42,646.0,657.0,0.0,0.0,6.0,11,0.28433943206787105,True,REGULAR,USD,call
SPXW250523C05050000,2025-04-21 17:57:59+00:00,5050.0,229.12,641.0,648.3,0.0,0.0,3.0,25,0.2910684907531737,True,REGULAR,USD,call
SPXW250523C05060000,2025-04-21 14:28:04+00:00,5060.0,257.97,627.0,639.0,0.0,0.0,2.0,7,0.2923654748535155,True,REGULAR,USD,call
SPXW250523C05070000,2025-04-08 13:58:35+00:00,5070.0,343.3,619.0,631.3,0.0,0.0,,6,0.30383996948242187,True,REGULAR,USD,call
SPXW250523C05075000,2025-04-22 16:34:57+00:00,5075.0,327.84,612.4,623.6,0.0,0.0,2.0,25,0.2834849484252929,True,REGULAR,USD,call
SPXW250523C05080000,2025-04-23 16:46:08+00:00,5080.0,388.43,609.4,621.0,0.0,0.0,3.0,24,0.2978280667114257,True,REGULAR,USD,call
SPXW250523C05090000,2025-04-21 19:37:51+00:00,5090.0,215.2,598.0,611.7,0.0,0.0,4.0,18,0.2980416876220703,True,REGULAR,USD,call
SPXW250523C05100000,2025-04-25 13:38:39+00:00,5100.0,447.73,590.0,600.5,0.0,0.0,4.0,55,0.28646038253784173,True,REGULAR,USD,call
SPXW250523C05110000,2025-04-25 19:19:43+00:00,5110.0,453.83,582.0,591.4,0.0,0.0,13.0,43,0.28794047027587877,True,REGULAR,USD,call
SPXW250523C05120000,2025-04-21 17:57:59+00:00,5120.0,188.04,570.3,580.5,0.0,0.0,8.0,8,0.27830464134216304,True,REGULAR,USD,call
SPXW250523C05125000,2025-04-23 19:58:31+00:00,5125.0,341.83,564.5,579.0,0.0,0.0,1.0,7,0.296355608291626,True,REGULAR,USD,call
SPXW250523C05130000,2025-04-28 19:57:55+00:00,5130.0,447.7,559.7,570.9,0.0,0.0,4.0,8,0.2766795965576171,True,REGULAR,USD,call
SPXW250523C05140000,2025-04-23 19:58:31+00:00,5140.0,330.07,553.3,563.9,0.0,0.0,1.0,5,0.2894052993774413,True,REGULAR,USD,call
SPXW250523C05150000,2025-04-29 19:57:53+00:00,5150.0,450.68,542.3,553.5,0.0,0.0,1.0,47,0.28301956001281736,True,REGULAR,USD,call
SPXW250523C05160000,2025-04-25 19:19:43+00:00,5160.0,410.15,533.0,546.2,0.0,0.0,1.0,33,0.29226629371643054,True,REGULAR,USD,call
SPXW250523C05170000,2025-04-23 13:35:20+00:00,5170.0,340.27,522.5,532.5,0.0,0.0,10.0,42,0.26919523536682133,True,REGULAR,USD,call
SPXW250523C05175000,2025-04-23 15:59:18+00:00,5175.0,314.4,517.0,530.6,0.0,0.0,1.0,46,0.2828059391021729,True,REGULAR,USD,call
SPXW250523C05180000,2025-04-25 16:34:21+00:00,5180.0,377.85,512.5,527.0,0.0,0.0,6.0,50,0.2871622798156737,True,REGULAR,USD,call
SPXW250523C05190000,2025-04-21 17:57:59+00:00,5190.0,150.86,506.0,515.4,0.0,0.0,4.0,12,0.27529106063842773,True,REGULAR,USD,call
SPXW250523C05200000,2025-05-01 19:59:35+00:00,5200.0,435.8,495.2,502.9,0.0,0.0,3.0,192,0.2586133709716797,True,REGULAR,USD,call
SPXW250523C05210000,2025-04-28 13:50:30+00:00,5210.0,380.93,485.6,498.2,0.0,0.0,1.0,25,0.2790599438476562,True,REGULAR,USD,call
SPXW250523C05220000,2025-04-29 18:43:02+00:00,5220.0,394.28,480.2,489.6,0.0,0.0,1.0,24,0.28040270385742183,True,REGULAR,USD,call
SPXW250523C05225000,2025-04-30 14:46:57+00:00,5225.0,321.28,470.4,482.1,0.0,0.0,4.0,21,0.2675549319458008,True,REGULAR,USD,call
SPXW250523C05230000,2025-04-24 16:26:32+00:00,5230.0,313.35,467.5,479.9,0.0,0.0,20.0,48,0.27703817451477053,True,REGULAR,USD,call
SPXW250523C05240000,2025-04-29 15:39:35+00:00,5240.0,351.04,458.3,470.5,0.0,0.0,1.0,33,0.2748256722259521,True,REGULAR,USD,call
SPXW250523C05250000,2025-05-01 13:34:01+00:00,5250.0,403.83,448.7,456.4,0.0,0.0,1.0,284,0.25334914138793946,True,REGULAR,USD,call
SPXW250523C05260000,2025-04-22 15:30:13+00:00,5260.0,177.06,437.9,448.4,0.0,0.0,36.0,88,0.2572248350524902,True,REGULAR,USD,call
SPXW250523C05270000,2025-05-01 13:31:30+00:00,5270.0,390.65,429.0,442.3,0.0,0.0,2.0,201,0.267661742401123,True,REGULAR,USD,call
SPXW250523C05275000,2025-05-01 13:56:32+00:00,5275.0,390.96,424.4,434.7,0.0,0.0,4.0,23,0.2554929798126221,True,REGULAR,USD,call
SPXW250523C05280000,2025-04-29 15:43:45+00:00,5280.0,323.13,419.7,433.8,0.0,0.0,2.0,38,0.2683407517242431,True,REGULAR,USD,call
SPXW250523C05290000,2025-05-01 13:56:32+00:00,5290.0,378.0,410.6,423.1,0.0,0.0,2.0,39,0.2610623821258544,True,REGULAR,USD,call
SPXW250523C05300000,2025-05-01 19:06:40+00:00,5300.0,376.42,405.5,410.3,0.0,0.0,46.0,1706,0.24614706497192385,True,REGULAR,USD,call
SPXW250523C05310000,2025-05-01 19:29:26+00:00,5310.0,370.65,392.6,406.1,0.0,0.0,5.0,471,0.26169180088043215,True,REGULAR,USD,call
SPXW250523C05320000,2025-05-01 19:29:26+00:00,5320.0,366.66,386.5,396.3,4.8099976,1.3292794,1.0,73,0.25743082664489747,True,REGULAR,USD,call
SPXW250523C05325000,2025-04-29 15:43:45+00:00,5325.0,362.21,379.9,389.9,75.630005,26.39054,1.0,34,0.2503508193206787,True,REGULAR,USD,call
SPXW250523C05330000,2025-04-25 15:37:08+00:00,5330.0,243.0,376.5,388.5,0.0,0.0,2.0,42,0.2595174451828003,True,REGULAR,USD,call
SPXW250523C05340000,2025-05-01 13:41:08+00:00,5340.0,327.89,367.2,378.8,0.0,0.0,20.0,64,0.2554243159484864,True,REGULAR,USD,call
SPXW250523C05350000,2025-05-01 13:53:12+00:00,5350.0,352.73,358.5,368.1,20.610016,6.2055926,2.0,65,0.24821461021423338,True,REGULAR,USD,call
SPXW250523C05360000,2025-04-30 19:56:17+00:00,5360.0,286.03,348.1,360.7,0.0,0.0,2.0,78,0.25099549671173094,True,REGULAR,USD,call
SPXW250523C05370000,2025-05-01 18:29:05+00:00,5370.0,317.61,339.3,351.0,0.0,0.0,3.0,36,0.24672689315795898,True,REGULAR,USD,call
SPXW250523C05375000,2025-05-02 13:55:35+00:00,5375.0,321.79,335.2,348.2,47.930023,17.501654,5.0,52,0.25045762977600095,True,REGULAR,USD,call
SPXW250523C05380000,2025-05-02 15:45:00+00:00,5380.0,336.37,330.6,342.4,22.059998,7.019218,97.0,131,0.24556342212677001,True,REGULAR,USD,call
SPXW250523C05390000,2025-04-28 19:31:02+00:00,5390.0,223.7,322.2,333.7,0.0,0.0,9.0,45,0.2439574506378174,True,REGULAR,USD,call
SPXW250523C05400000,2025-05-02 14:37:17+00:00,5400.0,318.25,314.8,325.1,10.940002,3.5599241,14.0,202,0.24248117755889892,True,REGULAR,USD,call
SPXW250523C05410000,2025-05-02 15:45:13+00:00,5410.0,310.22,304.8,316.1,25.299988,8.879681,43.0,123,0.23978421356201168,True,REGULAR,USD,call
SPXW250523C05420000,2025-05-01 11:12:52+00:00,5420.0,276.81,300.8,310.1,0.0,0.0,5.0,165,0.2447356410980225,True,REGULAR,USD,call
SPXW250523C05425000,2025-05-01 19:02:14+00:00,5425.0,268.98,293.3,304.2,0.0,0.0,1.0,57,0.23965832981109614,True,REGULAR,USD,call
SPXW250523C05430000,2025-05-01 19:02:14+00:00,5430.0,264.93,288.3,298.0,0.0,0.0,4.0,40,0.2338180867004394,True,REGULAR,USD,call
SPXW250523C05440000,2025-05-02 14:01:44+00:00,5440.0,269.85,282.2,291.8,10.649994,4.1087937,1.0,60,0.23779677616119382,True,REGULAR,USD,call
SPXW250523C05450000,2025-05-02 13:44:05+00:00,5450.0,267.63,272.7,278.3,11.48999,4.485824,1.0,672,0.22346510185241697,True,REGULAR,USD,call
