contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
AAPL251017C00100000,2025-04-11 14:33:17+00:00,100.0,106.95,106.8,107.75,11.869995,12.484219,3.0,5,0.7199735034179688,True,REGULAR,USD,call
AAPL251017C00110000,2025-04-25 17:26:57+00:00,110.0,102.0,97.5,98.5,0.0,0.0,1.0,122,0.6854279504394531,True,REGULAR,USD,call
AAPL251017C00115000,2025-05-01 17:30:56+00:00,115.0,100.45,92.55,93.35,0.0,0.0,3.0,94,0.641727215576172,True,REGULAR,USD,call
AAPL251017C00120000,2025-04-11 19:12:51+00:00,120.0,83.0,87.95,88.8,0.0,0.0,22.0,67,0.626102371826172,True,REGULAR,USD,call
AAPL251017C00125000,2025-04-14 19:53:00+00:00,125.0,83.5,83.15,84.0,0.0,0.0,7.0,19,0.5975382043457032,True,REGULAR,USD,call
AAPL251017C00130000,2025-05-01 15:36:25+00:00,130.0,78.73,78.2,79.05,-7.4699936,-8.665887,18.0,183,0.5623212713623047,True,REGULAR,USD,call
AAPL251017C00135000,2025-05-02 14:20:33+00:00,135.0,74.41,73.85,74.2,-7.029999,-8.63212,36.0,108,0.5433395275878907,True,REGULAR,USD,call
AAPL251017C00140000,2025-05-02 14:25:49+00:00,140.0,70.73,69.25,69.5,-6.5699997,-8.499352,38.0,74,0.5211229528808592,True,REGULAR,USD,call
AAPL251017C00145000,2025-05-01 16:40:27+00:00,145.0,72.05,64.6,65.05,0.0,0.0,94.0,179,0.5019581054687501,True,REGULAR,USD,call
AAPL251017C00150000,2025-05-01 13:59:30+00:00,150.0,65.95,60.15,60.45,0.0,0.0,7.0,787,0.48743188354492195,True,REGULAR,USD,call
AAPL251017C00155000,2025-05-01 13:43:03+00:00,155.0,62.3,55.55,55.85,0.0,0.0,4.0,169,0.46405565246582037,True,REGULAR,USD,call
AAPL251017C00160000,2025-05-01 15:39:21+00:00,160.0,51.26,51.3,51.5,-7.390003,-12.600175,1.0,173,0.4472101177978516,True,REGULAR,USD,call
AAPL251017C00165000,2025-04-30 14:44:42+00:00,165.0,51.67,47.1,47.3,0.0,0.0,1.0,522,0.43268389587402345,True,REGULAR,USD,call
AAPL251017C00170000,2025-05-02 14:58:06+00:00,170.0,42.87,42.95,43.2,-7.580002,-15.02478,10.0,260,0.4186154330444336,True,REGULAR,USD,call
AAPL251017C00175000,2025-05-02 15:31:46+00:00,175.0,39.25,38.85,39.1,-8.25,-17.368422,13.0,902,0.4023497265625,True,REGULAR,USD,call
AAPL251017C00180000,2025-05-02 15:05:30+00:00,180.0,35.0,35.15,35.45,-7.0999985,-16.864605,34.0,421,0.3938964419555664,True,REGULAR,USD,call
AAPL251017C00185000,2025-05-02 13:48:27+00:00,185.0,29.86,31.35,31.55,-8.34,-21.83246,1.0,393,0.3772645281982422,True,REGULAR,USD,call
AAPL251017C00190000,2025-05-02 14:27:12+00:00,190.0,27.89,27.8,28.05,-6.6100006,-19.159422,123.0,525,0.36618675811767576,True,REGULAR,USD,call
AAPL251017C00195000,2025-05-02 14:12:48+00:00,195.0,24.52,24.45,24.7,-6.6499996,-21.334614,30.0,705,0.3549869189453124,True,REGULAR,USD,call
AAPL251017C00200000,2025-05-02 15:28:00+00:00,200.0,21.25,21.4,21.55,-6.299999,-22.867512,214.0,2168,0.34430587341308594,True,REGULAR,USD,call
AAPL251017C00205000,2025-05-02 15:52:21+00:00,205.0,18.5,18.35,18.5,-6.17,-25.010134,287.0,670,0.33209896423339846,True,REGULAR,USD,call
AAPL251017C00210000,2025-05-02 15:38:01+00:00,210.0,15.7,15.75,15.9,-5.5999994,-26.291079,542.0,1784,0.3244696459960937,False,REGULAR,USD,call
AAPL251017C00215000,2025-05-02 14:52:22+00:00,215.0,13.55,13.2,13.3,-4.999999,-26.954174,85.0,988,0.3130256686401367,False,REGULAR,USD,call
