contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
AAPL250718C00215000,2025-05-02 15:49:45+00:00,215.0,7.1,7.0,7.1,-5.06,-41.611843,740.0,8764,0.2937997866821288,False,REGULAR,USD,call
AAPL250718C00220000,2025-05-02 15:51:28+00:00,220.0,5.15,5.0,5.1,-4.2499995,-45.21276,1835.0,7228,0.28040270385742183,False,REGULAR,USD,call
AAPL250718C00225000,2025-05-02 15:49:25+00:00,225.0,3.7,3.6,3.7,-3.6000001,-49.315067,890.0,9698,0.2745433874511719,False,REGULAR,USD,call
AAPL250718C00230000,2025-05-02 15:52:11+00:00,230.0,2.53,2.52,2.55,-2.9199998,-53.577976,1225.0,48588,0.2669140692138672,False,REGULAR,USD,call
AAPL250718C00235000,2025-05-02 15:44:33+00:00,235.0,1.81,1.74,1.77,-2.19,-54.75,1236.0,7880,0.26343510009765625,False,REGULAR,USD,call
AAPL250718C00240000,2025-05-02 15:49:34+00:00,240.0,1.26,1.22,1.26,-1.6700001,-56.996586,984.0,11203,0.26380130737304686,False,REGULAR,USD,call
AAPL250718C00245000,2025-05-02 15:36:07+00:00,245.0,0.89,0.85,0.88,-1.18,-57.28155,366.0,5894,0.26380130737304686,False,REGULAR,USD,call
AAPL250718C00250000,2025-05-02 15:48:39+00:00,250.0,0.65,0.63,0.65,-0.82000005,-55.78232,2496.0,27221,0.26758544921875,False,REGULAR,USD,call
AAPL250718C00255000,2025-05-02 15:16:24+00:00,255.0,0.49,0.46,0.49,-0.58000004,-54.20561,254.0,5375,0.27246821289062495,False,REGULAR,USD,call
AAPL250718C00260000,2025-05-02 15:48:37+00:00,260.0,0.37,0.35,0.38,-0.37,-50.0,214.0,4489,0.278327529296875,False,REGULAR,USD,call
AAPL250718C00265000,2025-05-02 14:05:51+00:00,265.0,0.29,0.28,0.3,-0.28,-49.122807,46.0,3956,0.2846751220703124,False,REGULAR,USD,call
AAPL250718C00270000,2025-05-02 13:38:42+00:00,270.0,0.22,0.22,0.25,-0.22,-50.0,226.0,7851,0.2929758203124999,False,REGULAR,USD,call
AAPL250718C00275000,2025-05-01 16:02:57+00:00,275.0,0.19,0.18,0.21,-0.13,-40.625,5.0,4616,0.3012765185546875,False,REGULAR,USD,call
AAPL250718C00280000,2025-05-02 15:06:27+00:00,280.0,0.17,0.15,0.18,-0.08999999,-34.615383,44.0,5481,0.309577216796875,False,REGULAR,USD,call
AAPL250718C00285000,2025-05-01 17:22:06+00:00,285.0,0.14,0.12,0.15,-0.06999999,-33.33333,3.0,6130,0.31641308593749995,False,REGULAR,USD,call
AAPL250718C00290000,2025-05-01 19:31:50+00:00,290.0,0.12,0.1,0.13,-0.07,-36.842106,1.0,1565,0.3242255078124999,False,REGULAR,USD,call
AAPL250718C00295000,2025-04-30 15:44:48+00:00,295.0,0.11,0.08,0.11,0.0,0.0,1.0,1575,0.331061376953125,False,REGULAR,USD,call
AAPL250718C00300000,2025-05-02 13:30:38+00:00,300.0,0.07,0.08,0.09,-0.049999997,-41.666664,21.0,2221,0.335944140625,False,REGULAR,USD,call
AAPL250718C00305000,2025-05-01 15:46:47+00:00,305.0,0.11,0.06,0.08,0.0,0.0,90.0,2523,0.3437565625,False,REGULAR,USD,call
AAPL250718C00310000,2025-05-01 13:55:30+00:00,310.0,0.1,0.05,0.07,0.0,0.0,10.0,1779,0.3505924316406249,False,REGULAR,USD,call
AAPL250718C00315000,2025-04-28 14:15:58+00:00,315.0,0.06,0.04,0.07,0.0,0.0,2.0,549,0.362311064453125,False,REGULAR,USD,call
AAPL250718C00320000,2025-04-21 13:30:00+00:00,320.0,0.05,0.03,0.06,0.0,0.0,10.0,224,0.367193828125,False,REGULAR,USD,call
AAPL250718C00325000,2025-04-24 13:30:03+00:00,325.0,0.08,0.03,0.05,0.0,0.0,1.0,361,0.3711000390625,False,REGULAR,USD,call
AAPL250718C00330000,2025-04-30 17:32:59+00:00,330.0,0.05,0.03,0.05,0.0,0.0,1.0,289,0.38281867187499996,False,REGULAR,USD,call
AAPL250718C00340000,2025-05-02 13:54:18+00:00,340.0,0.02,0.02,0.04,-0.02,-50.0,600.0,817,0.39453730468750003,False,REGULAR,USD,call
AAPL250718C00350000,2025-04-29 19:03:43+00:00,350.0,0.03,0.02,0.03,0.0,0.0,21.0,210,0.4023497265625,False,REGULAR,USD,call
AAPL250718C00360000,2025-05-01 13:30:20+00:00,360.0,0.02,0.02,0.03,0.0,0.0,2.0,86,0.42188078125,False,REGULAR,USD,call
AAPL250718C00370000,2025-05-01 16:19:09+00:00,370.0,0.03,0.01,0.03,0.0,0.0,3.0,74,0.43945873046875,False,REGULAR,USD,call
AAPL250718C00380000,2025-05-01 17:44:08+00:00,380.0,0.01,0.0,0.02,0.0,0.0,4.0,285,0.4414118359375,False,REGULAR,USD,call
AAPL250718C00390000,2025-05-01 13:44:18+00:00,390.0,0.02,0.01,0.02,0.0,0.0,1.0,250,0.45703667968750006,False,REGULAR,USD,call
AAPL250718C00400000,2025-05-01 17:38:14+00:00,400.0,0.01,0.01,0.02,-0.01,-50.0,17.0,5916,0.4726615234375,False,REGULAR,USD,call
AAPL250718P00090000,2025-05-02 14:07:39+00:00,90.0,0.07,0.06,0.08,-0.030000001,-30.0,19.0,139,0.69336244140625,False,REGULAR,USD,put
AAPL250718P00095000,2025-05-01 14:39:17+00:00,95.0,0.12,0.08,0.1,0.0,0.0,22.0,58,0.6699251757812501,False,REGULAR,USD,put
AAPL250718P00100000,2025-05-02 14:25:08+00:00,100.0,0.11,0.11,0.12,-0.040000007,-26.666668,2.0,315,0.64648791015625,False,REGULAR,USD,put
AAPL250718P00105000,2025-05-02 14:28:06+00:00,105.0,0.14,0.14,0.15,-0.040000007,-22.222223,1020.0,68,0.624027197265625,False,REGULAR,USD,put
AAPL250718P00110000,2025-05-01 19:43:11+00:00,110.0,0.17,0.17,0.2,-0.049999997,-22.72727,3.0,135,0.6035195898437502,False,REGULAR,USD,put
AAPL250718P00115000,2025-05-02 14:58:34+00:00,115.0,0.25,0.23,0.25,-0.030000001,-10.714286,19.0,477,0.5854533642578125,False,REGULAR,USD,put
AAPL250718P00120000,2025-05-01 18:09:13+00:00,120.0,0.28,0.28,0.3,-0.050000012,-15.151518,1.0,404,0.5620160986328125,False,REGULAR,USD,put
AAPL250718P00125000,2025-05-02 14:27:53+00:00,125.0,0.33,0.34,0.37,-0.059999973,-15.384608,12.0,670,0.5405319384765627,False,REGULAR,USD,put
AAPL250718P00130000,2025-05-02 14:01:31+00:00,130.0,0.43,0.41,0.44,0.0,0.0,209.0,977,0.5180712255859375,False,REGULAR,USD,put
AAPL250718P00135000,2025-05-02 15:25:53+00:00,135.0,0.52,0.5,0.53,-0.04000002,-7.1428604,23.0,547,0.4995167236328125,False,REGULAR,USD,put
AAPL250718P00140000,2025-05-02 14:57:10+00:00,140.0,0.63,0.62,0.64,0.01999998,3.2786853,77.0,19988,0.47852083984375,False,REGULAR,USD,put
AAPL250718P00145000,2025-05-01 19:36:16+00:00,145.0,0.76,0.74,0.77,0.01999998,2.7027001,4.0,1867,0.4577690942382813,False,REGULAR,USD,put
AAPL250718P00150000,2025-05-02 15:43:25+00:00,150.0,0.93,0.92,0.94,0.00999999,1.0869554,1241.0,3879,0.43848217773437503,False,REGULAR,USD,put
AAPL250718P00155000,2025-05-02 15:47:23+00:00,155.0,1.1,1.11,1.13,-0.00999999,-0.9009,25.0,1432,0.4182187084960937,False,REGULAR,USD,put
AAPL250718P00160000,2025-05-02 15:13:58+00:00,160.0,1.34,1.35,1.37,0.07000005,5.511815,113.0,3100,0.3986876538085938,False,REGULAR,USD,put
AAPL250718P00165000,2025-05-02 15:09:21+00:00,165.0,1.67,1.65,1.68,0.099999905,6.3694205,79.0,16893,0.3806214282226562,False,REGULAR,USD,put
AAPL250718P00170000,2025-05-02 15:42:18+00:00,170.0,2.07,2.05,2.09,0.12999988,6.7010245,577.0,7501,0.36426416992187505,False,REGULAR,USD,put
AAPL250718P00175000,2025-05-02 15:51:39+00:00,175.0,2.57,2.59,2.63,0.24000001,10.300429,229.0,9047,0.34943277526855465,False,REGULAR,USD,put
AAPL250718P00180000,2025-05-02 15:26:36+00:00,180.0,3.37,3.25,3.3,0.42999983,14.625845,235.0,6281,0.3347234497070312,False,REGULAR,USD,put
AAPL250718P00185000,2025-05-02 15:48:57+00:00,185.0,4.1,4.05,4.1,0.40999985,11.111107,217.0,4523,0.3189765368652343,False,REGULAR,USD,put
AAPL250718P00190000,2025-05-02 15:42:44+00:00,190.0,5.19,5.2,5.3,0.69000006,15.333335,326.0,6403,0.31000445861816406,False,REGULAR,USD,put
AAPL250718P00195000,2025-05-02 15:39:13+00:00,195.0,6.5,6.45,6.55,1.1799998,22.180447,221.0,4978,0.2946847875976562,False,REGULAR,USD,put
AAPL250718P00200000,2025-05-02 15:39:13+00:00,200.0,8.1,8.1,8.25,1.1500006,16.546772,2406.0,14845,0.2841563284301757,False,REGULAR,USD,put
AAPL250718P00205000,2025-05-02 15:47:02+00:00,205.0,10.0,10.15,10.25,1.5600004,18.48342,478.0,6031,0.27259028198242186,False,REGULAR,USD,put
AAPL250718P00210000,2025-05-02 15:40:52+00:00,210.0,12.45,12.5,12.65,1.9499998,18.571426,382.0,7921,0.2617261328125,True,REGULAR,USD,put
AAPL250718P00215000,2025-05-02 14:56:46+00:00,215.0,15.4,15.2,15.4,3.4499998,28.87029,42.0,6475,0.2493971545410156,True,REGULAR,USD,put
AAPL250718P00220000,2025-05-02 14:18:50+00:00,220.0,17.65,18.25,18.75,2.5899992,17.197868,30.0,5261,0.24262231994628902,True,REGULAR,USD,put
AAPL250718P00225000,2025-05-02 14:56:46+00:00,225.0,22.3,22.1,22.55,5.199999,30.40935,43.0,3657,0.23859403991699218,True,REGULAR,USD,put
AAPL250718P00230000,2025-05-02 13:55:06+00:00,230.0,26.06,25.9,26.35,4.779999,22.4624,6.0,3725,0.22071091796874998,True,REGULAR,USD,put
AAPL250718P00235000,2025-05-02 13:57:28+00:00,235.0,32.55,30.35,30.8,7.299999,28.910889,2.0,2402,0.21790332885742186,True,REGULAR,USD,put
AAPL250718P00240000,2025-05-01 19:59:25+00:00,240.0,33.93,35.1,35.45,5.210001,18.140673,1.0,1742,0.21643849975585935,True,REGULAR,USD,put
AAPL250718P00245000,2025-05-02 15:29:36+00:00,245.0,40.42,39.9,40.4,7.5199966,22.85713,64.0,1109,0.23352817260742187,True,REGULAR,USD,put
AAPL250718P00250000,2025-05-02 15:35:15+00:00,250.0,45.0,44.8,45.05,5.299999,13.350124,3.0,212,0.20703917968749996,True,REGULAR,USD,put
AAPL250718P00255000,2025-05-01 18:20:48+00:00,255.0,42.75,49.45,50.0,0.0,0.0,3.0,34,0.21192194335937498,True,REGULAR,USD,put
AAPL250718P00260000,2025-04-16 19:26:26+00:00,260.0,68.15,54.4,55.35,0.0,0.0,10.0,10,0.2873606420898437,True,REGULAR,USD,put
AAPL250718P00265000,2025-04-17 19:47:49+00:00,265.0,67.95,59.5,60.45,0.0,0.0,25.0,25,0.31690136230468746,True,REGULAR,USD,put
AAPL250718P00270000,2025-04-10 13:37:47+00:00,270.0,77.91,64.4,65.4,0.0,0.0,9.0,2,0.3293524096679687,True,REGULAR,USD,put
AAPL250718P00275000,2025-04-23 15:23:02+00:00,275.0,68.7,69.55,70.45,0.0,0.0,1.0,0,0.35278967529296873,True,REGULAR,USD,put
AAPL250718P00280000,2025-03-07 14:56:35+00:00,280.0,41.5,0.0,0.0,0.0,0.0,30.0,0,1.0000000000000003e-05,True,REGULAR,USD,put
AAPL250718P00285000,2025-04-14 15:35:51+00:00,285.0,82.04,79.3,80.05,0.0,0.0,1.0,0,0.317389638671875,True,REGULAR,USD,put
AAPL250718P00290000,2025-04-14 14:02:16+00:00,290.0,83.29,84.55,85.5,0.0,0.0,1.0,0,0.4089414575195312,True,REGULAR,USD,put
AAPL250718P00295000,2025-04-03 16:11:25+00:00,295.0,88.75,89.5,90.15,0.0,0.0,3.0,0,0.370123486328125,True,REGULAR,USD,put
AAPL250718P00300000,2025-03-14 19:29:18+00:00,300.0,87.15,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD,put
AAPL250718P00305000,2025-02-03 17:14:24+00:00,305.0,78.77,70.4,71.35,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put
AAPL250718P00315000,2025-03-05 15:32:42+00:00,315.0,83.25,119.3,120.95,0.0,0.0,,0,0.9730227307128907,True,REGULAR,USD,put
AAPL250718P00320000,2024-12-27 16:51:33+00:00,320.0,66.3,82.85,84.8,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put
AAPL250718P00370000,2024-12-27 17:10:48+00:00,370.0,116.9,132.6,134.9,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,put
AAPL250718P00380000,2025-01-10 18:54:36+00:00,380.0,142.6,134.2,136.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put
AAPL250718P00390000,2024-12-27 16:52:01+00:00,390.0,136.4,152.75,155.1,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,put
