contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType
SPY250523C00525000,2025-05-02 15:51:06+00:00,525.0,44.55,44.39,44.51,3.5499992,8.658535,19.0,543,0.2612378564453125,True,REGULAR,USD,call
SPY250523C00526000,2025-05-02 15:00:44+00:00,526.0,42.88,43.27,43.39,2.8600006,7.146428,6.0,206,0.25189957092285153,True,REGULAR,USD,call
SPY250523C00527000,2025-05-01 19:26:23+00:00,527.0,41.6,42.48,42.6,2.3799973,6.0683255,1.0,183,0.2553785400390626,True,REGULAR,USD,call
SPY250523C00528000,2025-05-02 14:47:14+00:00,528.0,41.09,41.36,41.47,4.9900017,13.822721,3.0,104,0.2457961163330078,True,REGULAR,USD,call
SPY250523C00529000,2025-05-01 17:20:06+00:00,529.0,37.58,40.74,40.87,0.0,0.0,1.0,99,0.2556837127685547,True,REGULAR,USD,call
SPY250523C00530000,2025-05-02 15:38:48+00:00,530.0,39.47,39.56,39.99,2.7000008,7.342944,11.0,1559,0.2549512982177735,True,REGULAR,USD,call
SPY250523C00531000,2025-05-02 15:00:44+00:00,531.0,38.81,38.58,38.7,3.3600006,9.47814,1.0,120,0.2401199035644531,True,REGULAR,USD,call
SPY250523C00532000,2025-05-02 13:50:53+00:00,532.0,36.97,38.04,38.15,2.8500023,8.35288,2.0,195,0.250434741821289,True,REGULAR,USD,call
SPY250523C00533000,2025-05-02 13:47:03+00:00,533.0,35.8,36.78,36.89,1.9199982,5.6670547,3.0,133,0.23694610717773437,True,REGULAR,USD,call
SPY250523C00534000,2025-05-02 15:21:30+00:00,534.0,35.94,35.91,36.02,3.4799995,10.720885,3.0,96,0.23633576171874998,True,REGULAR,USD,call
SPY250523C00535000,2025-05-02 13:52:26+00:00,535.0,34.65,34.94,35.06,2.540001,7.910311,17.0,472,0.23267368896484375,True,REGULAR,USD,call
SPY250523C00536000,2025-05-02 14:14:40+00:00,536.0,33.64,34.45,34.56,4.449999,15.244943,1.0,193,0.24280542358398435,True,REGULAR,USD,call
SPY250523C00537000,2025-05-02 14:58:33+00:00,537.0,33.12,33.58,33.68,3.4299984,11.552706,2.0,159,0.24109645629882812,True,REGULAR,USD,call
SPY250523C00538000,2025-05-02 15:48:04+00:00,538.0,32.61,32.66,32.77,2.9300003,9.871968,3.0,104,0.23841093627929685,True,REGULAR,USD,call
SPY250523C00539000,2025-05-01 17:40:32+00:00,539.0,31.36,31.58,31.7,3.0,10.5782795,7.0,307,0.23114782531738282,True,REGULAR,USD,call
SPY250523C00540000,2025-05-02 15:26:33+00:00,540.0,30.06,30.99,31.08,5.6499996,23.14625,240.0,1213,0.2362136926269531,True,REGULAR,USD,call
SPY250523C00541000,2025-05-01 20:07:52+00:00,541.0,23.32,30.11,30.21,0.0,0.0,9.0,171,0.23419955261230468,True,REGULAR,USD,call
SPY250523C00542000,2025-05-02 14:22:35+00:00,542.0,28.82,29.01,29.54,1.039999,3.743697,4.0,198,0.23709869354248048,True,REGULAR,USD,call
SPY250523C00543000,2025-05-02 15:37:15+00:00,543.0,28.05,28.16,28.25,1.9399986,7.430098,10.0,306,0.2241898870849609,True,REGULAR,USD,call
SPY250523C00544000,2025-05-02 15:52:08+00:00,544.0,27.4,27.36,27.45,2.42,9.687751,18.0,233,0.22357954162597654,True,REGULAR,USD,call
SPY250523C00545000,2025-05-02 15:44:56+00:00,545.0,26.66,26.55,26.63,6.16,30.04878,49.0,626,0.22229781616210934,True,REGULAR,USD,call
SPY250523C00546000,2025-05-02 15:39:49+00:00,546.0,25.8,25.83,25.92,3.1499996,13.907284,10.0,383,0.22345747253417966,True,REGULAR,USD,call
SPY250523C00547000,2025-05-02 14:17:24+00:00,547.0,25.0,24.81,24.89,4.25,20.481928,12.0,278,0.21689625885009767,True,REGULAR,USD,call
SPY250523C00548000,2025-05-02 14:45:21+00:00,548.0,23.62,23.79,24.1,3.6200008,18.100004,5.0,446,0.215828154296875,True,REGULAR,USD,call
SPY250523C00549000,2025-05-02 14:35:34+00:00,549.0,23.4,23.26,23.34,4.0699997,21.055353,3.0,445,0.21518729156494143,True,REGULAR,USD,call
SPY250523C00550000,2025-05-02 15:47:11+00:00,550.0,22.6,22.46,22.54,5.370001,31.166574,330.0,1564,0.2134783242797852,True,REGULAR,USD,call
SPY250523C00551000,2025-05-02 15:39:49+00:00,551.0,21.76,21.97,22.04,2.6200008,13.688616,25.0,266,0.2179948806762695,True,REGULAR,USD,call
SPY250523C00552000,2025-05-02 15:14:39+00:00,552.0,21.0,20.98,21.05,5.13,32.32514,11.0,1259,0.2117998742675781,True,REGULAR,USD,call
SPY250523C00552500,2025-05-02 15:29:55+00:00,552.5,19.92,20.6,20.66,1.5400009,8.378677,8.0,158,0.21088435607910155,True,REGULAR,USD,call
SPY250523C00553000,2025-05-02 15:48:04+00:00,553.0,20.27,20.32,20.38,2.1900005,12.112835,5.0,324,0.21219659881591796,True,REGULAR,USD,call
SPY250523C00554000,2025-05-02 14:00:26+00:00,554.0,18.23,19.39,19.45,0.5799999,3.2861185,2.0,343,0.20703917968749996,True,REGULAR,USD,call
SPY250523C00555000,2025-05-02 15:34:30+00:00,555.0,18.46,18.66,18.72,4.799999,35.139088,116.0,1516,0.205787971496582,True,REGULAR,USD,call
SPY250523C00556000,2025-05-02 14:41:49+00:00,556.0,17.59,18.03,18.09,4.5200005,34.58302,26.0,721,0.2063067651367187,True,REGULAR,USD,call
SPY250523C00557000,2025-05-02 15:20:14+00:00,557.0,16.64,17.29,17.35,3.6099997,27.705294,18.0,928,0.20441469421386715,True,REGULAR,USD,call
SPY250523C00557500,2025-05-02 13:53:31+00:00,557.5,16.98,17.07,17.12,1.9699993,13.124579,50.0,343,0.20609314422607417,True,REGULAR,USD,call
SPY250523C00558000,2025-05-02 15:41:42+00:00,558.0,16.5,16.43,16.48,3.7799997,29.716978,127.0,302,0.19980658599853518,True,REGULAR,USD,call
SPY250523C00559000,2025-05-02 14:53:06+00:00,559.0,16.12,15.78,15.82,4.920001,43.92858,26.0,470,0.19904365417480469,True,REGULAR,USD,call
SPY250523C00560000,2025-05-02 15:34:30+00:00,560.0,14.86,15.29,15.34,4.3199997,40.986713,161.0,2367,0.20142400146484374,True,REGULAR,USD,call
SPY250523C00561000,2025-05-02 15:03:57+00:00,561.0,13.83,14.63,14.67,3.71,36.66008,52.0,295,0.19995917236328126,True,REGULAR,USD,call
SPY250523C00562000,2025-05-02 15:45:59+00:00,562.0,13.84,13.91,13.95,4.4000006,46.61018,578.0,2946,0.19733468688964845,True,REGULAR,USD,call
SPY250523C00562500,2025-05-02 14:53:27+00:00,562.5,13.36,13.53,13.57,1.5499992,13.124464,19.0,394,0.19556468505859376,True,REGULAR,USD,call
SPY250523C00563000,2025-05-02 15:39:15+00:00,563.0,13.1,13.05,13.09,3.5600004,37.316566,187.0,509,0.19190261230468753,True,REGULAR,USD,call
SPY250523C00564000,2025-05-02 15:32:03+00:00,564.0,12.15,12.61,12.65,3.5199995,40.78794,174.0,656,0.1939472695922852,True,REGULAR,USD,call
SPY250523C00565000,2025-05-02 15:46:06+00:00,565.0,11.93,11.85,11.89,4.07,51.781174,524.0,1833,0.18988847229003908,True,REGULAR,USD,call
SPY250523C00566000,2025-05-02 15:39:37+00:00,566.0,11.24,11.16,11.2,2.37,26.719276,426.0,553,0.18686726226806644,True,REGULAR,USD,call
SPY250523C00567000,2025-05-02 15:17:07+00:00,567.0,10.09,10.74,10.78,2.3900003,31.038965,161.0,188,0.18845416046142577,True,REGULAR,USD,call
SPY250523C00567500,2025-05-02 15:40:39+00:00,567.5,10.29,10.25,10.28,1.29,14.333333,144.0,288,0.1839070867919922,True,REGULAR,USD,call
SPY250523C00568000,2025-05-02 15:48:22+00:00,568.0,10.08,10.17,10.2,1.4399996,16.66666,342.0,520,0.18689777954101564,False,REGULAR,USD,call
SPY250523C00569000,2025-05-02 15:49:19+00:00,569.0,9.6,9.43,9.47,3.4600005,56.351803,230.0,460,0.1823201885986328,False,REGULAR,USD,call
SPY250523C00570000,2025-05-02 15:39:47+00:00,570.0,8.87,9.01,9.03,3.12,54.260868,501.0,3141,0.18271691314697264,False,REGULAR,USD,call
SPY250523C00571000,2025-05-02 15:38:26+00:00,571.0,8.19,8.42,8.49,2.4999995,43.93672,21.0,688,0.1810384631347656,False,REGULAR,USD,call
SPY250523C00572000,2025-05-02 15:42:20+00:00,572.0,7.84,7.78,7.8,2.42,44.649445,36.0,299,0.17630828582763675,False,REGULAR,USD,call
SPY250523C00572500,2025-05-02 14:45:31+00:00,572.5,7.43,7.49,7.52,1.8999996,34.35804,1.0,427,0.1749960430908203,False,REGULAR,USD,call
SPY250523C00573000,2025-05-02 14:54:02+00:00,573.0,7.2,7.42,7.45,2.1899996,43.712563,32.0,444,0.1774374249267578,False,REGULAR,USD,call
SPY250523C00574000,2025-05-02 15:47:55+00:00,574.0,6.85,6.78,6.81,2.73,66.26214,15.0,406,0.1729819030761719,False,REGULAR,USD,call
SPY250523C00575000,2025-05-02 15:31:42+00:00,575.0,6.18,6.47,6.5,2.4099998,63.925724,209.0,1592,0.1742941458129883,False,REGULAR,USD,call
SPY250523C00576000,2025-05-02 14:10:51+00:00,576.0,5.85,6.0,6.04,1.8499999,46.249996,10.0,329,0.1724936267089844,False,REGULAR,USD,call
SPY250523C00577000,2025-05-02 15:43:13+00:00,577.0,5.5,5.45,5.47,1.95,54.929577,64.0,175,0.1682212084960938,False,REGULAR,USD,call
SPY250523C00578000,2025-05-02 15:51:02+00:00,578.0,5.24,5.16,5.19,2.2799997,77.027016,36.0,490,0.16922827850341798,False,REGULAR,USD,call
SPY250523C00580000,2025-05-02 15:50:13+00:00,580.0,4.43,4.32,4.35,1.8999999,75.09881,429.0,4144,0.16468120483398438,False,REGULAR,USD,call
SPY250523C00585000,2025-05-02 15:51:25+00:00,585.0,2.86,2.78,2.8,1.3299999,86.92811,393.0,2876,0.15815050842285155,False,REGULAR,USD,call
SPY250523C00590000,2025-05-02 15:52:10+00:00,590.0,1.75,1.73,1.75,0.83,90.21739,467.0,2420,0.15418326293945314,False,REGULAR,USD,call
SPY250523C00595000,2025-05-02 15:51:20+00:00,595.0,1.09,1.05,1.06,0.51000005,87.931046,263.0,2637,0.1516808465576172,False,REGULAR,USD,call
SPY250523C00600000,2025-05-02 15:51:30+00:00,600.0,0.64,0.64,0.65,0.29,82.85715,506.0,2970,0.15161981201171876,False,REGULAR,USD,call
SPY250523C00605000,2025-05-02 15:48:17+00:00,605.0,0.39,0.39,0.41,0.15999998,69.56521,115.0,1016,0.1534508483886719,False,REGULAR,USD,call
SPY250523C00610000,2025-05-02 15:42:23+00:00,610.0,0.25,0.25,0.26,0.09,56.25,816.0,2635,0.1557701611328125,False,REGULAR,USD,call
SPY250523C00615000,2025-05-01 19:56:47+00:00,615.0,0.18,0.18,0.19,0.06000001,46.153854,98.0,1008,0.16187361572265624,False,REGULAR,USD,call
SPY250523C00620000,2025-05-02 14:55:46+00:00,620.0,0.13,0.13,0.14,0.029999994,29.999992,30.0,592,0.16773293212890628,False,REGULAR,USD,call
SPY250523C00625000,2025-05-02 14:25:16+00:00,625.0,0.1,0.1,0.11,0.020000003,25.000004,1.0,255,0.174812939453125,False,REGULAR,USD,call
SPY250523C00630000,2025-05-02 14:47:59+00:00,630.0,0.08,0.08,0.09,-0.010000005,-11.111116,10.0,69,0.18262536132812499,False,REGULAR,USD,call
SPY250523C00635000,2025-05-01 19:50:12+00:00,635.0,0.06,0.06,0.08,0.0,0.0,16.0,317,0.1914143359375,False,REGULAR,USD,call
SPY250523C00640000,2025-05-02 14:04:56+00:00,640.0,0.05,0.05,0.07,-0.009999998,-16.666662,14.0,138,0.20020331054687499,False,REGULAR,USD,call
SPY250523C00645000,2025-05-02 15:02:01+00:00,645.0,0.05,0.05,0.06,0.0,0.0,24.0,354,0.20752745605468748,False,REGULAR,USD,call
SPY250523C00650000,2025-05-01 19:43:34+00:00,650.0,0.03,0.04,0.05,0.0,0.0,34.0,667,0.213875048828125,False,REGULAR,USD,call
SPY250523P00300000,2025-05-02 14:38:23+00:00,300.0,0.02,0.02,0.03,-0.02,-50.0,30.0,1311,0.8437515624999999,False,REGULAR,USD,put
SPY250523P00305000,2025-05-02 15:01:52+00:00,305.0,0.03,0.02,0.03,-0.01,-25.0,1.0,922,0.8242205078124999,False,REGULAR,USD,put
SPY250523P00310000,2025-04-30 18:34:40+00:00,310.0,0.05,0.03,0.04,0.0,0.0,1.0,477,0.8281267187499999,False,REGULAR,USD,put
SPY250523P00315000,2025-05-01 13:30:20+00:00,315.0,0.05,0.03,0.04,0.0,0.0,15.0,338,0.804689453125,False,REGULAR,USD,put
SPY250523P00320000,2025-05-01 14:13:00+00:00,320.0,0.04,0.03,0.04,0.0,0.0,21.0,1230,0.7851583984375,False,REGULAR,USD,put
SPY250523P00325000,2025-05-01 17:43:55+00:00,325.0,0.04,0.03,0.04,-0.010000002,-20.000002,26.0,715,0.7656273437500001,False,REGULAR,USD,put
SPY250523P00330000,2025-05-02 13:30:18+00:00,330.0,0.04,0.03,0.04,0.0,0.0,5.0,738,0.7460962890625,False,REGULAR,USD,put
SPY250523P00335000,2025-05-02 13:30:16+00:00,335.0,0.05,0.04,0.05,0.0,0.0,10.0,1553,0.74414318359375,False,REGULAR,USD,put
SPY250523P00340000,2025-05-01 18:59:58+00:00,340.0,0.05,0.04,0.05,0.0,0.0,20.0,1265,0.7246121289062499,False,REGULAR,USD,put
SPY250523P00345000,2025-05-02 13:48:43+00:00,345.0,0.05,0.04,0.05,-0.02,-28.571428,25.0,1163,0.7050810742187501,False,REGULAR,USD,put
SPY250523P00350000,2025-05-01 19:01:06+00:00,350.0,0.05,0.05,0.06,-0.009999998,-16.666662,1.0,1207,0.6992217578125001,False,REGULAR,USD,put
SPY250523P00355000,2025-05-01 20:05:10+00:00,355.0,0.09,0.05,0.06,0.0,0.0,69.0,1021,0.6796907031250001,False,REGULAR,USD,put
SPY250523P00360000,2025-05-01 16:07:21+00:00,360.0,0.1,0.06,0.07,0.0,0.0,48.0,1149,0.6718782812500002,False,REGULAR,USD,put
SPY250523P00365000,2025-05-01 15:59:50+00:00,365.0,0.11,0.06,0.07,0.0,0.0,81.0,954,0.6543003320312502,False,REGULAR,USD,put
SPY250523P00370000,2025-05-02 13:40:39+00:00,370.0,0.07,0.07,0.08,-0.04,-36.363636,1.0,949,0.6445348046875,False,REGULAR,USD,put
SPY250523P00375000,2025-05-01 19:17:06+00:00,375.0,0.08,0.07,0.08,-0.020000003,-20.000002,50.0,1111,0.6250037500000001,False,REGULAR,USD,put
SPY250523P00380000,2025-05-02 14:29:45+00:00,380.0,0.09,0.08,0.09,-0.060000002,-40.0,2.0,1199,0.6152382226562501,False,REGULAR,USD,put
SPY250523P00385000,2025-05-01 20:13:55+00:00,385.0,0.14,0.09,0.1,0.0,0.0,31.0,1857,0.6035195898437502,False,REGULAR,USD,put
SPY250523P00390000,2025-05-01 19:59:43+00:00,390.0,0.16,0.1,0.11,0.0,0.0,233.0,1676,0.5918009570312501,False,REGULAR,USD,put
SPY250523P00395000,2025-05-01 20:13:27+00:00,395.0,0.11,0.11,0.12,-0.08,-42.105263,32.0,1109,0.579105771484375,False,REGULAR,USD,put
SPY250523P00400000,2025-05-02 14:58:24+00:00,400.0,0.14,0.12,0.13,-0.049999997,-26.315786,47.0,2349,0.5664105859375,False,REGULAR,USD,put
SPY250523P00405000,2025-05-02 14:13:38+00:00,405.0,0.13,0.13,0.14,-0.050000012,-27.777782,77.0,37073,0.55273884765625,False,REGULAR,USD,put
SPY250523P00410000,2025-05-02 15:17:47+00:00,410.0,0.16,0.14,0.15,-0.09,-36.0,51.0,1188,0.5390671093750001,False,REGULAR,USD,put
SPY250523P00415000,2025-05-02 15:33:38+00:00,415.0,0.17,0.16,0.17,-0.08,-32.0,58.0,897,0.5288133056640626,False,REGULAR,USD,put
SPY250523P00420000,2025-05-02 15:33:50+00:00,420.0,0.19,0.18,0.19,-0.08000001,-29.629631,44.0,1277,0.51758294921875,False,REGULAR,USD,put
SPY250523P00425000,2025-05-02 14:06:35+00:00,425.0,0.21,0.19,0.2,-0.049999997,-19.230768,171.0,664,0.5029346582031251,False,REGULAR,USD,put
SPY250523P00430000,2025-05-02 15:39:49+00:00,430.0,0.22,0.21,0.22,-0.050000012,-18.518522,4.0,2023,0.49219257812500006,False,REGULAR,USD,put
SPY250523P00435000,2025-05-02 15:39:49+00:00,435.0,0.24,0.24,0.25,-0.11,-31.428572,166.0,743,0.4819387744140625,False,REGULAR,USD,put
SPY250523P00440000,2025-05-02 14:33:44+00:00,440.0,0.28,0.25,0.27,-0.13999999,-33.33333,79.0,72164,0.4687553125,False,REGULAR,USD,put
SPY250523P00445000,2025-05-02 15:38:15+00:00,445.0,0.3,0.28,0.29,-0.109999985,-26.829264,6.0,4633,0.4545952978515625,False,REGULAR,USD,put
SPY250523P00450000,2025-05-02 15:26:28+00:00,450.0,0.34,0.31,0.32,-0.049999982,-12.820508,89.0,4065,0.442388388671875,False,REGULAR,USD,put
SPY250523P00455000,2025-05-02 13:30:00+00:00,455.0,0.37,0.34,0.36,-0.109999985,-22.916664,7.0,2102,0.43164630859375,False,REGULAR,USD,put
SPY250523P00460000,2025-05-02 15:47:48+00:00,460.0,0.38,0.38,0.39,-0.110000014,-22.448982,389.0,5142,0.41797457031249996,False,REGULAR,USD,put
SPY250523P00465000,2025-05-02 14:56:57+00:00,465.0,0.44,0.41,0.42,-0.060000002,-12.0,261.0,2226,0.40381455566406255,False,REGULAR,USD,put
SPY250523P00470000,2025-05-02 15:15:45+00:00,470.0,0.48,0.45,0.47,-0.19000003,-28.358212,53.0,3036,0.39234006103515623,False,REGULAR,USD,put
SPY250523P00475000,2025-05-02 15:14:06+00:00,475.0,0.52,0.49,0.51,-0.23000002,-30.66667,107.0,37172,0.37842418457031246,False,REGULAR,USD,put
SPY250523P00480000,2025-05-02 15:21:03+00:00,480.0,0.56,0.54,0.56,-0.27999997,-33.33333,608.0,2505,0.36524072265625,False,REGULAR,USD,put
SPY250523P00485000,2025-05-02 15:43:36+00:00,485.0,0.6,0.59,0.61,-0.38,-38.77551,347.0,1611,0.35156898437499995,False,REGULAR,USD,put
SPY250523P00490000,2025-05-02 15:40:03+00:00,490.0,0.67,0.67,0.68,-0.34999996,-34.31372,344.0,3410,0.33887379882812496,False,REGULAR,USD,put
SPY250523P00495000,2025-05-02 15:47:40+00:00,495.0,0.75,0.75,0.77,-0.52,-40.94488,143.0,12096,0.327155166015625,False,REGULAR,USD,put
SPY250523P00500000,2025-05-02 15:50:02+00:00,500.0,0.87,0.86,0.88,-0.63,-42.0,953.0,4439,0.3156806713867187,False,REGULAR,USD,put
SPY250523P00505000,2025-05-02 15:49:49+00:00,505.0,0.99,1.0,1.01,-0.58000004,-36.942677,325.0,4584,0.3043282458496094,False,REGULAR,USD,put
SPY250523P00506000,2025-05-02 15:52:40+00:00,506.0,1.07,1.05,1.06,-0.52,-33.54839,8.0,1215,0.30335169311523436,False,REGULAR,USD,put
SPY250523P00507000,2025-05-02 15:17:35+00:00,507.0,1.11,1.08,1.1,-0.35000002,-23.972605,15.0,375,0.3016427258300781,False,REGULAR,USD,put
SPY250523P00508000,2025-05-02 15:40:35+00:00,508.0,1.11,1.11,1.12,-0.81999993,-42.487045,28.0,235,0.29871306762695304,False,REGULAR,USD,put
SPY250523P00509000,2025-05-02 14:19:11+00:00,509.0,1.21,1.15,1.17,-0.3399999,-21.93548,9.0,275,0.2974923767089843,False,REGULAR,USD,put
SPY250523P00510000,2025-05-02 15:48:07+00:00,510.0,1.19,1.2,1.22,-0.9299998,-43.86792,661.0,2288,0.29614961669921874,False,REGULAR,USD,put
